event	Eta	Phi	pT
41765	-0.449181	6.0059	51.2932
41765	0.23326	6.1746	3.66646e-05
41765	-0.366297	5.977	3.73602
41765	-0.174089	0.140054	105.504
41765	-0.250138	0.0992792	70.8219
41765	-0.236307	0.101172	0.000946455
41765	-0.233247	0.102552	33.5551
41765	-0.197213	5.88003	9.17105
41765	0.122734	5.95754	23.0361
41765	0.147165	6.03607	1.53326
41765	0.15089	6.21509	5.10603
41765	-0.0441715	5.89044	8.67638
41765	-0.079211	0.090944	7.88219
41765	0.0943827	5.9851	0.000267913
41765	0.10805	6.01344	2.773e-05
41765	0.1102	6.22676	3.34533
41765	-0.00989678	5.92537	1.4583
41765	0.0841643	6.00374	0.000141032
41765	0.122336	6.16751	4.73192e-05
41765	0.119109	6.09212	9.10095
41765	0.104436	6.12559	7.87676
41765	-0.0452093	0.0316405	9.39833e-05
41765	0.0731248	6.05924	1.79128
41765	0.0565511	6.03714	11.3965
41765	-0.00110685	0.00080799	6.38024
41765	-0.0511442	0.0129295	0.000121012
41765	-0.0107742	6.24536	40.347
41765	0.044952	6.09801	3.17204
41765	-0.110914	5.97751	10.1773
41765	0.000461016	6.21203	3.95338
41765	0.0113057	6.07251	2.02388e-05
41765	-0.221711	6.20696	2.12423e-05
41765	-0.0461644	6.01442	2.72961
41765	-0.00999061	6.18072	5.60525
41765	-0.143821	6.22687	6.71896
41765	-0.0465884	6.18208	4.48303e-05
41765	-0.0626325	6.18239	15.4162
41765	-0.0993152	6.19034	1.95815
41765	-0.0638203	6.07186	4.89196e-05
41765	-0.130096	6.18525	4.55968
41765	-0.103275	6.05645	5.46653e-05
41765	-0.0627691	6.13457	0.000150166
41765	-0.117053	6.06385	0.00011113
41765	-0.0767823	6.13141	7.55783
41765	-0.118731	6.08024	0.000126723
41765	-0.0958061	6.13523	15.0674
41765	-0.0975178	6.12347	9.4301
41765	-0.106043	6.11144	0.00023462
41765	-0.122601	6.11136	0.000611731
41765	-0.114208	6.11367	0.000826489
41765	-0.114961	6.1075	9.75105
41765	-0.116268	6.10712	113.879
41765	-0.110035	6.11996	16.508
41765	-0.131178	6.11403	0.000256026
41765	-0.135526	6.12087	6.51432
41765	-0.130707	6.11498	7.78427e-05
41765	-0.126682	6.12309	164.266
